V1,V2,V3,V4,V5
-0.33621,1.192427,-1.410741,-0.734288,0.086823
0.498067,-0.02997,1.561053,-1.087953,-0.454999
2.286695,-1.127559,-0.932262,-0.393278,-0.242841
-0.882808,-1.215347,-0.684934,-0.759906,-0.136583
-0.628801,0.559967,0.260588,0.055504,-0.464915
-0.178498,-0.752657,1.161423,0.839463,0.84111
-0.043369,0.609881,-1.291148,-0.698655,0.05135
-0.700392,-0.219945,1.272819,-1.258192,-0.53
1.869253,-1.774312,-0.271957,1.055199,-0.691964
-0.693454,-0.89498,0.31304,0.879361,-0.136583
-0.812567,-0.690211,0.201728,2.246715,-0.136583
-0.065614,0.182272,0.777212,-0.876527,-0.679735
2.261413,-1.150624,-0.626478,-0.23671,-0.267128
0.102598,0.325564,-1.225532,-0.643866,-0.136583
-0.598366,-0.397413,0.440526,2.409094,-1.550711
-0.351684,-0.495278,0.966043,0.623553,-1.088975
0.548618,0.776956,-1.200075,-0.161174,-0.438938
-0.537975,0.353318,1.736614,-1.326547,-0.136583
0.37393,0.126518,0.490816,0.893171,-1.303674
-0.632048,-0.842509,1.309667,0.631242,-0.921952
-0.501176,2.270486,-1.365357,-0.756133,-0.373544
-0.778742,-0.980919,-0.02475,1.807762,-0.136583
-0.801118,-0.912615,-0.305271,0.649514,1.425352
0.170079,1.651609,-1.282533,0.909731,-0.798282
-0.197269,1.93139,-1.650455,-0.877977,-0.401566
-0.707457,0.080269,1.597306,-1.312279,-0.652959
-0.313718,2.422238,-1.480934,0.315627,1.383515
-0.40365,1.247735,1.034141,0.397916,-0.658153
-0.099273,1.277897,0.378987,-0.934664,-0.432057
1.578463,-0.197702,-0.964484,-0.368533,-0.004727
3.068535,-0.744181,0.230121,-0.79579,-0.293194
0.265188,0.950775,0.829566,-0.873141,-0.376742
-0.790168,-1.112158,-0.486665,-0.060274,1.46459
2.798089,-0.880138,-0.989303,-0.300142,-0.240345
-0.116366,2.707401,-1.596539,-0.074915,-0.380993
0.117174,-0.134463,1.520477,0.474108,0.682292
-0.167353,-0.48184,1.102682,0.445023,0.532582
-0.80826,-0.955123,-0.349451,0.9141,-0.136583
-0.645935,-0.112538,1.154582,-1.142917,-0.541412
1.773169,0.642288,-1.183287,0.840053,-0.616096
-0.818742,-1.106022,-0.361653,0.388293,2.127981
-0.660011,1.774632,-1.529477,-0.08479,0.234921
0.037111,0.90012,0.149919,0.157191,0.964844
-0.777673,-0.880857,-0.280343,-0.892186,1.502625
-0.735108,-0.869956,-0.589139,0.753504,2.772659
-0.836897,-1.150571,-0.285294,-0.733568,0.78262
0.52591,0.569379,-1.166201,-1.008378,2.45839
-0.684855,0.612513,0.964844,0.374419,0.491237
0.105437,1.004379,0.10733,-0.789092,-0.320983
1.510677,1.033072,-0.238969,0.215279,0.324021
-0.580199,0.433736,1.486925,-1.204895,-0.615144
-0.278129,-0.268697,1.478993,-0.992002,0.802722
-0.494897,-0.363963,1.663091,1.396466,-1.033246
0.07072,1.154815,0.904807,0.236697,-0.444971
-0.687936,-0.938647,0.932945,1.108643,1.099898
0.672463,1.094255,-1.339842,0.273393,1.566638
-0.69108,-0.763885,-0.199464,1.190297,-0.136583
-0.189601,2.394085,-1.425312,0.406458,0.519358
0.200669,-0.261176,0.056255,-0.113833,0.292521
2.186209,-1.737582,-0.655506,-0.387897,-0.001705
-0.345008,1.418252,-1.616685,-0.066925,-0.136583
-0.462179,0.48419,0.785122,0.273784,0.737262
-0.529099,-0.970902,0.139561,1.984177,-1.065675
-0.773156,-0.946335,0.311635,2.122225,-1.369983
0.139931,0.165904,0.888425,1.135585,-0.927862
0.188886,1.11564,-0.173353,1.382995,-0.898824
-0.572562,0.037593,0.418353,0.178772,-1.034778
2.354888,-1.072646,-0.531208,-0.30779,-0.273894
0.004101,1.764245,-1.229623,-0.709056,-0.355015
0.11839,0.492133,-0.222779,0.337985,-0.136583
-0.616688,0.543646,0.263711,2.065379,-1.115196
-0.682359,-0.674001,0.184556,2.107976,-1.699262
-0.535298,-0.772518,1.023584,0.664224,1.471155
-0.205309,0.441291,-1.116298,-0.677347,-0.136583
-0.696991,0.080422,0.55323,-0.972943,-0.545774
0.289223,-0.889747,1.163357,0.481855,-0.569798
-0.543648,-0.164203,0.949943,-1.296629,-0.699653
-0.231806,1.21373,-1.401539,-0.767158,-0.330042
2.267713,-1.109559,0.433092,-0.882608,0.330294
-0.747387,-0.83791,-0.225784,1.590068,1.919771
-0.896988,-1.116595,-0.462389,-1.062046,-1.107242
-0.842342,-0.762361,-0.240645,0.240976,1.16541
-0.863131,-0.877793,-2.182446,1.673153,-0.136583
-0.842015,-0.894287,0.081529,0.56567,-0.136583
2.730804,-1.788552,-0.932398,-0.414042,-0.234775
-1.206925,-0.547061,-1.387252,1.48618,-1.470645
-0.081632,0.290584,-1.172799,-0.64435,1.1e-05
3.391651,-0.747394,-1.010574,-0.605377,-0.236191
-0.270519,-0.270964,1.083794,0.202938,-0.696469
-1.327671,-2.182553,0.789898,0.511858,-0.772807
2.608111,-1.847595,-0.938287,-0.402705,-0.224582
0.236168,0.409636,-1.094783,-0.637182,0.053996
0.356986,-0.784294,-0.472961,-0.204031,-0.441488
-0.704902,0.041318,0.088487,0.861057,-0.857707
1.5732,-2.017221,-0.529913,-0.16896,-0.351818
1.363006,1.481597,-1.21428,-0.672179,-0.292083
2.630877,-1.081105,-0.611792,-0.235521,-0.291109
1.040169,0.593419,-0.420639,0.140444,0.8875
-0.746081,-0.125475,1.168554,-1.099714,-0.48492
-0.195348,1.702111,0.139836,0.63352,-0.693454
-0.595496,1.590438,-1.384855,-0.160288,0.165159
-1.288638,-2.029894,-2.144799,-1.978869,1.138463
-0.467653,0.553445,-1.219842,-0.694013,-0.136583
-0.421481,-0.263468,0.325769,0.554497,-0.136583
-0.868076,-1.087595,-0.37176,-1.595536,3.992785
0.569696,1.284195,0.566921,-0.908091,-0.359959
-0.901948,-1.125119,-0.488415,0.075969,-0.883823
-0.581249,0.667786,-0.192176,-0.212043,-0.36778
1.392223,-0.838844,-0.942093,-0.576347,-0.2024
-0.483535,0.029779,0.077774,0.061548,-0.371121
0.619816,1.43556,0.301942,0.216894,-0.455353
-0.834755,-0.816692,-0.200269,-1.711944,-0.136583
-0.410939,-0.283478,1.094578,-1.042141,-0.486879
0.271698,1.190218,-1.294633,-0.734553,1.155614
-0.132349,1.349373,-1.2021,-0.726957,-0.351766
0.676889,0.325035,-0.43731,-0.167903,0.111529
-0.813305,-0.794918,0.652362,2.293229,-0.136583
-0.469173,0.50567,-0.009256,-0.817039,-0.389145
-0.830459,-0.733114,-0.553696,0.068732,1.5027
-0.633856,-0.147612,0.659678,-1.101081,-0.136583
-0.673875,0.338078,-0.108595,-0.155786,0.162008
1.961331,-0.937812,-0.599138,-0.286991,-0.249518
-0.475048,0.385114,0.695413,0.233898,-0.968929
-0.251263,1.422435,0.21207,1.10504,-0.763276
-0.436664,-0.65865,1.568206,0.429752,0.987524
-0.813852,-0.882786,0.128021,-1.376816,-0.136583
-0.830108,-1.023969,0.075727,0.301364,-0.136583
-1.016773,-1.027659,-0.416542,0.158854,-1.617868
-0.406423,-0.813917,1.402586,1.00763,1.087067
-0.827833,-0.593831,-0.392313,0.407472,2.109062
0.632183,0.181461,-0.191618,1.631887,-0.891328
-0.57121,-0.707909,0.079709,2.157755,2.954393
0.405674,1.206492,0.029699,-0.162555,-0.369118
0.962426,-0.308781,-0.283913,-0.673158,-0.22656
0.400271,0.765864,-0.131923,-0.765547,-0.486664
-0.71985,-0.981254,0.018666,2.011056,-0.136583
-0.30445,-0.922287,1.440752,0.580267,2.55029
-0.687508,-0.306381,1.590185,-1.317941,-0.651253
-0.298692,-0.256852,1.06483,0.382434,-0.709178
0.449215,-0.631439,2.100099,-1.258604,-0.54662
-0.244825,-0.738803,0.698741,0.176695,-0.811779
-0.406244,-0.968129,1.074739,0.432623,0.596787
-0.606329,0.478586,0.790212,1.346537,-1.19189
-0.197875,0.59121,0.790882,-1.063492,-0.973119
-0.788471,-1.085184,-0.236778,0.900804,2.771999
-0.210768,1.45644,-1.244111,-0.19607,-0.659062
-0.574795,-0.588139,1.441995,0.435645,0.567522
0.277276,0.794158,0.605768,-1.094702,-0.455252
-0.196369,0.639233,-1.221859,-0.686133,-0.136583
-0.426546,-0.80098,0.653875,1.862888,-1.103579
-0.619364,-0.385608,1.503425,0.632183,2.039937
-0.59283,-0.038101,0.102417,0.863028,1.059552
2.917964,-0.670206,-0.969887,-0.612595,-0.234584
-0.581685,-0.272339,1.783824,1.201609,-0.136583
-0.805866,-0.768463,0.078449,0.595489,-1.441145
-0.741158,-0.522544,1.19089,0.842728,-0.136583
-0.063907,1.770508,-1.310893,-0.774716,-0.366298
-0.773473,-0.031345,-0.227327,0.813865,1.738489
2.353375,-0.663131,-0.399066,-0.60932,0.002511
-0.273271,0.181731,1.735674,-1.32083,-0.614486
-0.259531,-0.690215,0.881964,0.874252,0.876463
-0.533215,1.343345,0.283475,-1.321734,2.13804
-0.081384,0.92248,0.187107,1.055324,-0.789042
-0.630062,1.380193,0.368246,0.227005,0.334684
-1.326546,-2.169356,0.628817,-1.300672,-0.953596
0.285008,-2.667653,-1.416106,1.507146,-1.149241
3.116955,-0.623613,-0.528846,-0.853077,-0.551114
-0.461587,-0.009008,1.162201,-1.196523,-1.047031
-0.053048,0.942855,-1.197645,-0.725343,-0.335785
0.107902,1.205423,-1.311669,-0.70059,-0.307987
-0.299376,-0.283431,0.953336,-1.039996,1.45772
-0.370987,1.161336,-1.332035,-0.721979,-0.308082
-0.41904,-0.336369,0.737977,0.350592,-0.746884
-0.493934,1.312583,-1.463716,0.125641,-0.450767
-0.659601,0.726148,-1.271532,-0.171211,-0.320183
-0.862123,-1.094906,-0.409765,0.326763,-0.136583
0.109287,1.72594,-1.252229,0.117134,1.054849
-0.605867,0.833485,0.299035,0.581318,-0.876796
-0.610634,-0.495948,0.823548,3.046948,-1.55376
-0.79575,-0.395248,1.57658,-1.426777,-0.695805
1.510526,-0.905858,-0.713415,-0.382035,-0.224126
3.06553,-1.827395,-0.089266,-0.244077,-0.260693
-0.716611,-0.812639,1.941816,-1.315942,0.55488
-0.5686,0.46015,1.500302,-1.229141,-0.619489
0.729245,0.127258,-1.134193,-0.653878,0.049552
-0.566406,0.228121,1.67273,-1.302622,-0.136583
-0.707805,0.377887,0.362962,0.124305,-0.136583
-0.039986,1.835686,0.507198,0.377387,0.500307
0.278254,0.140935,0.96787,1.110112,-0.907267
-0.103843,0.134073,-1.101353,-0.637987,-0.236938
-0.132749,0.631184,0.338336,-0.859183,0.237478
0.375001,1.829623,-1.284948,-0.08609,-0.136583
2.957475,-1.762326,-0.616066,-0.607748,0.01169
0.659188,1.783844,0.008378,-0.785716,-0.364964
-0.3514,0.954734,0.634144,-1.031562,-0.136583
-0.770802,-0.491341,0.158893,2.039278,-1.333803
3.074218,-0.662559,-0.957571,-0.602766,-0.040356
-0.664252,-1.031774,-0.049584,0.589781,1.092556
-0.663296,-0.226149,1.718806,-1.493653,-0.136583
-0.718855,-0.778937,0.787867,0.312574,1.844357
-0.534042,-0.542684,-0.184598,0.97942,2.186648
-0.425616,0.511039,0.783458,0.336366,-0.136583
0.460371,0.644391,1.313276,-1.000308,-0.415207
1.140398,0.696233,-1.123327,-0.655862,0.14663
-0.254714,0.171568,1.850701,-1.380499,-0.609495
0.190183,1.670385,-1.446638,-0.167336,0.155596
0.074528,0.803346,-1.304823,1.519248,-0.975293
0.58155,1.767241,-1.343262,-0.717909,-0.35454
1.828565,-0.728037,-0.941984,-0.337722,-0.22871
-0.29231,1.453032,0.801115,-1.11011,-0.136583
-0.635433,0.891731,1.084161,0.374338,-0.136583
-1.099968,-0.068933,0.80333,-1.184898,-0.136583
0.613982,1.007716,-1.155174,-0.7085,-0.38903
-0.331594,1.350842,-1.340552,-0.067381,1.751848
0.1995,1.623444,-0.047568,0.507014,-0.607691
-0.651838,0.181379,0.240779,-0.937302,0.290301
-0.168985,1.859715,-1.240155,-0.703147,-0.356677
-0.319752,1.450917,0.414052,0.966753,-0.752783
-0.530845,-0.663642,1.259172,0.501438,-0.774192
0.564024,1.417265,-0.140866,0.454253,-0.675286
0.910722,0.624639,-1.148055,-0.659514,-0.263028
-0.814771,-0.728361,-0.25249,0.188103,3.790847
1.372124,1.234445,-1.266147,-0.112173,0.789633
-0.121967,0.048955,1.101785,-1.216973,-0.493913
0.078434,1.997273,-1.281783,-0.73106,-0.35236
-0.446324,2.363453,-1.380316,-0.075726,1.041452
-0.801582,-0.754577,-0.236919,0.624909,-0.136583
0.231429,-0.573867,-0.955544,-0.40639,0.004586
-0.296974,1.670068,0.196546,0.457492,1.11857
-0.697525,-0.240391,1.97071,-1.567876,-0.136583
-0.438951,-0.746768,1.509649,0.64761,0.92628
-0.679278,-1.046632,-0.39023,1.030504,3.563753
0.980465,1.197362,-1.305575,0.03776,0.80924
-0.733605,-0.835558,0.165774,1.989889,-1.203088
0.246882,-0.793228,1.190101,1.423194,-1.303036
0.522731,-0.181805,1.593794,-1.208788,-0.498632
-0.69193,-1.05288,-0.02871,1.545274,-1.822326
-0.438212,-0.650845,-0.006465,1.093553,1.462216
-0.693534,-0.203554,2.045529,-1.685671,-0.136583
1.002334,1.273315,-1.190755,-0.674093,0.097898
1.450146,0.747498,0.080694,-0.787758,0.149191
0.077283,-1.093527,1.169819,0.442611,0.536115
0.605679,0.59423,1.07865,-0.946877,-0.387314
0.573236,0.964252,-1.293931,-0.248335,-0.574954
2.135017,-0.337427,-0.553655,-0.396509,-0.226288
0.564898,1.714307,-1.282636,-0.177712,0.458229
-1.212601,-2.143121,-1.688322,-1.66992,-0.84291
1.745058,-1.148319,0.997985,-0.99935,0.330228
-1.112109,-1.946091,-0.066419,-1.433943,2.39253
-0.852457,-0.979773,0.364205,1.904896,-0.136583
2.129556,-0.72966,-0.984241,-0.400422,-0.197792
-0.82617,-1.031679,-0.117513,-0.830359,-0.96625
0.849923,1.305193,-1.216688,-0.230948,0.898017
-0.745302,-0.606851,0.954006,1.281066,1.786072
-0.564541,-0.455093,0.151654,0.608848,1.226509
-1.227217,-0.626251,0.10895,1.317612,-0.136583
-0.744585,-0.680717,0.171168,1.787675,-1.495969
-0.168276,-0.09966,1.030024,0.279456,-0.492147
1.760418,-0.714114,-0.941751,-0.340065,-0.22609
-0.773733,-0.540061,0.810332,1.503066,-0.136583
-0.739412,-0.654787,0.102018,1.831841,-0.136583
3.210197,-1.854089,-0.960251,-0.381057,-0.249882
-0.018841,-1.014112,1.372124,-1.178975,0.732606
-0.653298,-0.08355,1.480647,-1.337798,-0.87342
-1.134392,0.451795,0.626515,0.277241,0.510236
-0.388189,2.695816,-1.44269,-0.827511,-0.413343
-0.850012,-0.649577,-0.109676,0.008999,0.639701
-0.581582,-0.265324,1.648298,0.887333,1.897291
-0.32048,-0.659467,1.419454,-1.10664,1.053407
-0.131603,1.864133,0.01508,-0.754001,-0.32882
-0.158328,-2.750045,0.824942,-1.596663,-0.739889
0.689,0.882507,-1.181763,-0.661748,0.071037
-0.505362,1.00076,-1.273512,-0.231412,-0.358826
-0.756829,-0.864017,-0.243782,1.86619,-0.136583
1.752674,-0.715381,-0.947574,-0.336187,-0.22608
-0.6674,-0.821777,1.238997,1.435787,-1.173017
-0.561219,1.67223,-0.06917,-0.102235,0.201263
-0.784327,-0.262598,-0.146129,1.11826,-0.136583
-0.672326,-0.984356,-1.093338,0.837806,2.592436
-0.761914,-0.788006,-0.064172,1.826757,-0.136583
1.653982,-0.353302,-0.984723,-0.344136,0.024499
-0.80507,-0.552847,-0.263979,1.044402,-0.136583
-0.325337,0.478727,1.265309,1.296859,-0.885459
-0.301613,1.308459,-0.015217,-0.151173,0.209783
0.247872,1.442539,-1.356603,-0.149271,0.91741
0.484547,0.866515,-1.214319,-0.23663,0.10831
-0.589536,-0.711003,0.97177,0.489775,1.009166
1.047692,0.430775,-1.112066,-0.611246,-0.136583
-0.803861,-0.340747,-0.062577,1.612854,-1.889421
-1.731297,-2.312695,-1.249343,-0.679553,-0.290878
-0.7689,-0.672487,0.393564,1.898945,-0.136583
-0.794863,-0.63678,0.410821,1.881168,-0.136583
0.104094,-0.42688,0.331906,0.675555,-0.535326
-0.394622,-0.881573,0.647359,1.48107,-1.834996
2.324169,-0.62266,-0.985366,-0.224845,-0.288962
1.648614,-0.339014,-0.45834,-0.041464,0.93489
-0.216683,0.50614,-0.324193,-0.718792,-0.321133
-0.564277,-0.29215,2.340841,-1.558106,-0.136583
-0.572427,1.706587,-0.028422,-0.115669,0.194875
1.996057,-1.165219,-0.682247,-0.299789,-0.248454
-0.422434,0.019228,0.853231,-1.02541,-0.769345
-0.33303,2.199445,-1.302095,-0.838998,-0.670795
-0.670153,-0.885557,-0.315357,1.191766,-1.603263
-0.80578,-0.628299,-0.510857,0.151867,-0.136583
-0.831003,-0.781418,-0.474497,-1.514571,-0.136583
-0.278583,0.583255,0.348385,-0.081619,-0.136583
-0.688801,-0.673351,0.620885,1.851075,-1.302552
-0.544403,-0.765846,1.959905,0.52751,0.476997
0.561579,1.565293,-1.274829,-0.808988,-0.633347
-0.638085,1.436241,-1.350888,-0.108675,-0.37944
2.615715,-0.740423,-0.442696,-0.606921,-0.2441
-0.61876,0.388263,2.373269,-1.583821,-0.136583
1.130826,0.288798,-1.056082,-0.645583,0.016168
-0.710843,-0.970686,-0.152926,1.293419,3.359556
2.120461,-0.744505,-0.658555,-0.367877,-0.035528
2.48883,-0.308576,-0.037223,-0.72012,-0.288137
0.562941,0.670312,-1.239812,-0.669272,-0.314643
0.346995,-0.648605,1.566758,-1.368233,0.403089
-0.419452,-0.64731,0.416861,1.403384,-1.023675
-0.733823,-0.857166,2.032638,-1.384954,0.526969
0.022695,-1.175421,1.140729,0.464249,0.607694
-0.841344,-0.751114,0.405451,0.960112,-0.136583
0.027162,0.717888,-1.195716,-0.090221,-0.72464
-0.689161,-0.757967,0.952547,-2.030907,-0.86686
0.108161,-0.550271,0.139016,1.276684,0.84198
0.38384,-0.175413,-1.014683,-0.600435,-0.218482
1.449797,-0.707533,-0.945844,-0.366055,-0.007326
-0.564398,1.670221,-1.405362,0.970507,-0.778238
0.730002,1.896598,-1.389154,-0.718992,-0.335642
1.736837,-1.097648,-0.415376,-0.607697,-0.013081
-0.277989,2.507603,-1.600275,0.013884,-0.431251
-0.347266,1.98376,0.242454,0.05745,-0.136583
1.99304,-1.726605,-0.596527,-0.309684,-0.237435
3.308563,-0.982051,-0.440327,-0.046366,-0.327847
0.282714,1.157012,-1.25172,-0.750986,-0.440112
-0.644231,-0.035575,1.627994,0.602437,-0.702709
-0.824887,-1.01276,0.03761,0.357097,-0.136583
-0.349305,0.87011,1.80764,-1.294405,-0.672845
-0.226685,1.892403,0.083285,-0.985574,-0.375823
-0.386807,0.391153,1.068936,0.362579,-0.848529
-0.135833,2.046987,-1.393816,-0.794122,-0.360134
1.978437,-0.387295,-0.339794,0.667955,0.626317
1.498858,0.021331,-1.016108,-0.271998,-0.250216
-0.299396,-0.006364,1.699874,-1.338808,-0.623429
-0.357568,-0.456679,-2.231332,0.314,-0.699106
2.470804,-0.707277,0.787143,-0.916224,-0.350777
3.578869,-1.762329,-0.298651,-0.65953,-0.251297
-0.599831,0.73039,-1.307057,-0.096332,-0.341108
-1.068109,-0.692037,0.88353,-1.543876,-0.808381
1.627815,0.719098,-1.244241,0.47376,-0.524006
0.402856,1.388983,-1.339494,-0.040356,0.480615
-0.599629,-0.820014,0.486915,0.456409,-0.136583
-0.871557,-1.112298,-0.262949,0.050098,0.596871
0.744302,-0.664605,-0.965741,-0.335627,0.067616
0.996151,0.593913,0.649121,-0.799255,-0.341351
2.093759,-0.340736,-0.524723,-0.609645,-0.234601
1.968446,-0.369784,-0.388417,-0.635109,-0.239091
2.396194,-0.867703,-0.965326,-0.337489,-0.235757
-0.821061,-0.784368,0.188479,0.64027,-0.136583
-0.681877,0.617507,0.868467,0.32324,-0.669206
-0.561002,0.775804,-0.201345,-0.157002,0.06016
-0.8844,-1.141479,-0.35172,-1.155335,-0.136583
-0.752972,-0.729188,0.950332,0.566315,-0.925166
-0.582602,0.946321,0.519257,0.136805,-0.599419
0.221449,1.430543,-1.264106,0.034341,1.635539
-0.365106,1.656908,-1.377639,-0.872801,-0.136583
3.14233,-0.715744,-0.41984,0.15821,-0.365134
-1.185296,0.545244,-1.914398,-1.305768,-0.684475
1.747539,-0.011405,-0.470748,-0.298119,-0.2676
-1.144901,0.271479,1.260036,0.377287,-0.136583
-0.742507,0.127928,1.1929,-1.347817,-0.868333
-0.532695,-0.670115,0.808365,0.376524,0.767549
-0.569922,0.331287,1.318711,-1.177513,-0.136583
-0.623375,-0.125298,1.690517,1.101851,-0.136583
-0.834854,-0.779065,-0.177121,0.556809,1.253164
-0.64676,0.020638,2.072965,-1.297417,-0.789014
-0.051315,0.471876,0.212985,0.067408,0.290044
0.407421,1.551016,-1.397822,0.408816,0.710348
-0.679712,-0.688139,0.281573,1.171867,-1.17934
-0.35814,-0.907072,1.15307,0.873034,-0.825719
-0.665968,-0.104548,1.389424,-1.203707,0.858844
-0.791434,-1.027882,0.041886,1.457543,1.731818
3.039364,-0.424254,-1.022953,-0.325535,0.470188
-0.724077,-0.470495,1.252407,1.269064,-0.971146
-0.773232,-0.570992,1.113283,0.850298,0.824844
-0.470293,0.509571,0.826897,0.631174,1.828096
-0.616693,-0.458064,0.899599,2.803165,-1.518822
2.856454,-0.641177,-0.968212,-0.60793,-0.226683
-0.549199,-0.907347,1.225555,1.129496,1.067434
2.598352,-1.006865,0.531273,-0.875219,-0.335964
-0.047809,0.625873,-1.276248,-0.153205,-0.593102
0.35652,0.419882,-1.21809,-0.673725,-0.136583
-0.571938,-0.871691,0.78375,0.614198,3.255216
0.692586,0.511744,-0.150104,-0.7454,-0.340293
-0.27877,2.240899,-1.493434,-0.015521,-0.436702
-0.71438,-0.834574,0.019192,1.725656,-1.063519
0.206534,1.280118,-1.269857,-0.753934,-0.136583
0.015712,1.763105,-1.314913,-0.730985,-0.36298
2.405964,-1.810562,0.644993,0.13132,-0.511672
-0.423779,-0.974252,1.018224,1.362368,2.81312
2.027277,-1.765551,-0.948645,-0.360308,-0.23764
0.333242,1.765843,0.30728,-0.813976,-0.396061
-0.567177,0.172378,1.107415,-1.058162,-0.579821
0.092807,1.109988,-1.250257,-0.75362,0.298568
-0.806403,-0.61936,0.775981,1.321177,0.76896
0.205696,-0.09953,0.014293,-0.093875,0.250113
0.401855,0.968611,-1.279225,0.340127,-0.597249
0.511132,0.589694,-0.340194,-0.90122,2.641739
-0.659138,-1.002443,-0.320922,1.466934,2.76776
-0.635527,0.850288,0.298549,0.211148,-0.85
0.558167,1.204976,-1.17799,-0.685695,0.194229
0.474415,0.021049,1.751299,-1.134488,-0.470054
-0.652698,0.141758,1.21074,0.502427,-0.136583
0.083506,1.953022,0.0352,0.173055,0.614426
-0.424041,-0.489913,1.187454,-1.281405,2.490581
0.371717,1.062448,-1.240259,-0.17297,-0.464222
0.419322,0.080763,-1.075469,-0.617872,-0.247892
-0.682922,-0.468241,1.864273,-1.391681,0.813281
-0.146473,-0.742351,-0.052738,2.108654,-1.116259
-0.432039,-0.685458,0.564544,0.796728,3.456286
-0.52174,-0.255125,2.198561,-1.487916,-0.136583
0.251889,0.328337,0.341913,-1.190326,-0.487456
-0.643939,0.711425,0.064409,0.003431,-0.43927
0.489927,-0.451528,-1.04799,-0.598693,-0.020418
-0.214334,0.74798,-1.354056,-0.244297,-0.33746
-0.714842,-0.690894,0.777115,1.079065,2.848786
-0.562103,-0.10463,0.929282,0.482119,-0.813405
-0.675433,-0.753256,1.892023,0.675297,0.589142
-0.477867,-0.550773,0.516577,1.692776,-1.03491
-1.125237,-0.276557,1.291384,0.630143,-0.136583
2.839953,-0.843076,-0.602622,-0.714216,0.989381
-0.582936,0.541989,0.657452,-0.990462,-0.5497
3.083557,-1.854365,-0.385602,0.007433,-0.329133
0.316357,-0.468655,0.995543,0.325065,-0.592959
-0.487115,0.651335,0.518663,0.133124,-0.542932
-0.699994,-0.129246,2.073311,-1.409611,-0.876314
-0.528466,0.408708,0.63624,-1.080915,-0.136583
0.28481,-2.667465,-1.416011,1.506832,-1.148799
-0.812894,-0.634964,-0.398239,0.398771,-0.136583
-0.545949,-0.139998,0.526151,0.457113,-0.503946
-0.170803,-0.77218,-0.085242,2.174452,-1.124888
-0.167996,2.135454,0.1478,-0.051225,0.239834
0.097292,1.140468,-1.34636,-0.744747,-0.334039
-0.074546,2.408643,-1.33323,-0.181662,-0.401384
-0.78281,-0.338261,0.135307,0.861409,-0.136583
-0.52677,-0.990132,1.195569,0.846582,1.178976
0.89287,1.172029,-1.207123,-0.254603,-0.525215
-0.588204,-0.895498,1.109857,0.587108,1.876774
-0.135832,1.209147,1.055602,-1.032527,0.286184
-0.738058,-0.384427,1.655128,-1.269181,-0.58501
